ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13527569,JH344681,07/13/2024 02:00:00 AM,111XX S MORGAN ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,2234,22.0,21.0,75.0,04A,1171637.0,1831154.0,2024,05/17/2025 03:40:52 PM,41.692140293,-87.647234941,"(41.692140293, -87.647234941)"
13453430,JH254735,05/08/2024 04:13:00 AM,064XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,312,3.0,20.0,69.0,08B,1180027.0,1862425.0,2024,12/21/2024 03:40:46 PM,41.77776418,-87.615563286,"(41.77776418, -87.615563286)"
13627676,JH464633,10/09/2024 06:00:00 AM,061XX N KENMORE AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,False,False,2433,24.0,48.0,77.0,11,1168128.0,1940939.0,2024,05/17/2025 03:40:52 PM,41.993476518,-87.656916315,"(41.993476518, -87.656916315)"
13574264,JH400522,08/24/2024 02:15:00 PM,008XX N LA SALLE DR,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1832,18.0,2.0,8.0,06,1174992.0,1905933.0,2024,05/17/2025 03:40:52 PM,41.897267498,-87.632720574,"(41.897267498, -87.632720574)"
13680489,JH527695,09/07/2024 02:54:00 PM,031XX N MILWAUKEE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,2523,25.0,31.0,21.0,06,1150143.0,1920927.0,2024,05/17/2025 03:40:52 PM,41.938932978,-87.72359631,"(41.938932978, -87.72359631)"
13722219,JJ117216,04/18/2024 01:00:00 PM,007XX W 16TH ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1235,12.0,25.0,31.0,06,1171632.0,1892299.0,2024,01/19/2025 03:40:59 PM,41.859929501,-87.645462638,"(41.859929501, -87.645462638)"
13559346,JH382685,08/09/2024 07:00:00 PM,067XX S NORMAL BLVD,0820,THEFT,$500 AND UNDER,STREET,False,False,722,7.0,6.0,68.0,06,1174117.0,1859988.0,2024,05/17/2025 03:40:52 PM,41.771210098,-87.637301644,"(41.771210098, -87.637301644)"
13416249,JH209396,04/01/2024 11:00:00 AM,057XX N SHERIDAN RD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2022,20.0,48.0,77.0,14,1168593.0,1938319.0,2024,12/21/2024 03:40:46 PM,41.986277092,-87.655282176,"(41.986277092, -87.655282176)"
13363261,JH145917,02/03/2024 01:00:00 PM,027XX W CERMAK RD,1310,CRIMINAL DAMAGE,TO PROPERTY,BANK,False,False,1034,10.0,25.0,30.0,14,1158276.0,1889275.0,2024,12/21/2024 03:40:46 PM,41.851914495,-87.694571424,"(41.851914495, -87.694571424)"
13583677,JH411989,09/02/2024 04:45:00 AM,079XX S KOLMAR AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,834,8.0,18.0,70.0,07,1147355.0,1851314.0,2024,05/17/2025 03:40:52 PM,41.747959583,-87.735623567,"(41.747959583, -87.735623567)"
13695897,JH547346,12/18/2024 12:32:00 PM,057XX S CICERO AVE,1478,CONCEALED CARRY LICENSE VIOLATION,PROHIBITED PLACES,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,True,False,813,8.0,13.0,56.0,15,1145654.0,1866253.0,2024,11/02/2025 03:41:09 PM,41.788987036,-87.74147999,"(41.788987036, -87.74147999)"
13465124,JH269308,05/18/2024 10:44:00 PM,014XX N KILDARE AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - YARD (FRONT / BACK),False,False,2534,25.0,36.0,23.0,26,1147454.0,1909131.0,2024,05/17/2025 03:40:52 PM,41.906615694,-87.733782272,"(41.906615694, -87.733782272)"
13574399,JH400529,08/24/2024 04:47:00 PM,002XX E 103RD ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,True,False,511,5.0,9.0,49.0,08B,1179982.0,1836736.0,2024,05/17/2025 03:40:52 PM,41.707271606,-87.616512736,"(41.707271606, -87.616512736)"
13558807,JH382001,07/22/2024 02:00:00 AM,017XX W JUNEWAY TER,0810,THEFT,OVER $500,RESIDENCE,False,False,2422,24.0,49.0,1.0,06,1163535.0,1951493.0,2024,05/17/2025 03:40:52 PM,42.022535238,-87.673511904,"(42.022535238, -87.673511904)"
13692429,JH542875,12/14/2024 06:30:00 AM,012XX W CARROLL AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1215,12.0,27.0,28.0,06,1168193.0,1902389.0,2024,05/17/2025 03:40:52 PM,41.887692159,-87.657794696,"(41.887692159, -87.657794696)"
13497256,JH308440,06/16/2024 01:03:00 PM,003XX E ONTARIO ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,True,True,1834,18.0,2.0,8.0,14,1178677.0,1904564.0,2024,05/17/2025 03:40:52 PM,41.893427527,-87.619228088,"(41.893427527, -87.619228088)"
13359956,JH141941,02/06/2024 07:00:00 AM,097XX S MARQUETTE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,431,4.0,10.0,51.0,07,1195936.0,1840953.0,2024,12/21/2024 03:40:46 PM,41.718464168,-87.557951006,"(41.718464168, -87.557951006)"
13582628,JH410675,07/27/2024 05:30:00 PM,044XX N MALDEN ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1913,19.0,46.0,3.0,06,1166742.0,1929650.0,2024,05/17/2025 03:40:52 PM,41.962529089,-87.662339818,"(41.962529089, -87.662339818)"
13614550,JH448792,09/28/2024 11:00:00 PM,030XX N GREENVIEW AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,1932,19.0,32.0,6.0,05,1165774.0,1920462.0,2024,05/17/2025 03:40:52 PM,41.937337541,-87.666161724,"(41.937337541, -87.666161724)"
13687558,JH537091,12/09/2024 05:00:00 PM,007XX S WESTERN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1135,11.0,28.0,28.0,07,1160500.0,1896818.0,2024,11/02/2025 03:41:09 PM,41.872567547,-87.686200058,"(41.872567547, -87.686200058)"
13393121,JH180850,03/08/2024 07:00:00 PM,118XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,524,5.0,21.0,53.0,08B,1174108.0,1826374.0,2024,12/21/2024 03:40:46 PM,41.678968858,-87.638329445,"(41.678968858, -87.638329445)"
13486684,JH295737,06/06/2024 07:30:00 PM,005XX E 44TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,221,2.0,3.0,38.0,14,1180799.0,1875964.0,2024,05/17/2025 03:40:52 PM,41.814898676,-87.61231684,"(41.814898676, -87.61231684)"
13564935,JH389278,08/09/2024 12:16:00 AM,016XX S BLUE ISLAND AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,1233,12.0,25.0,31.0,11,1167622.0,1891923.0,2024,05/17/2025 03:40:52 PM,41.858984942,-87.660192993,"(41.858984942, -87.660192993)"
13696309,JH547602,12/18/2024 03:15:00 PM,016XX N DAMEN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1434,14.0,32.0,24.0,06,1162762.0,1911138.0,2024,11/02/2025 03:41:09 PM,41.911815675,-87.677493382,"(41.911815675, -87.677493382)"
13442840,JH241599,04/27/2024 11:52:00 PM,003XX E ILLINOIS ST,0460,BATTERY,SIMPLE,BOWLING ALLEY,False,False,1834,18.0,2.0,8.0,08B,1178708.0,1903688.0,2024,12/21/2024 03:40:46 PM,41.891023035,-87.619141016,"(41.891023035, -87.619141016)"
13681308,JH526021,10/01/2024 12:00:00 AM,030XX W 19TH ST,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,1022,10.0,24.0,30.0,17,1156304.0,1890555.0,2024,05/17/2025 03:40:52 PM,41.855466983,-87.701774663,"(41.855466983, -87.701774663)"
13679297,JH526909,11/19/2024 12:00:00 AM,047XX N WINCHESTER AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1912,19.0,47.0,4.0,06,1162560.0,1931467.0,2024,11/02/2025 03:41:09 PM,41.967603853,-87.677664249,"(41.967603853, -87.677664249)"
13678194,JH525685,11/30/2024 07:20:00 AM,0000X N LOCKWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1522,15.0,37.0,25.0,14,1141053.0,1899725.0,2024,11/02/2025 03:41:09 PM,41.880924861,-87.757527885,"(41.880924861, -87.757527885)"
13692781,JH543435,12/15/2024 02:14:00 AM,015XX W SCHOOL ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1922,19.0,32.0,6.0,05,1165380.0,1921992.0,2024,11/02/2025 03:41:09 PM,41.941544345,-87.667566063,"(41.941544345, -87.667566063)"
13578242,JH405420,08/22/2024 10:00:00 AM,058XX W BYRON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1633,16.0,38.0,15.0,11,1136758.0,1925328.0,2024,05/17/2025 03:40:52 PM,41.951260482,-87.772684487,"(41.951260482, -87.772684487)"
13545639,JH366383,07/26/2024 07:00:00 PM,135XX S TORRENCE AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,433,4.0,10.0,55.0,06,1195791.0,1815748.0,2024,05/17/2025 03:40:52 PM,41.649302491,-87.559311478,"(41.649302491, -87.559311478)"
13523083,JH339323,07/09/2024 03:21:00 AM,077XX S ESSEX AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,421,4.0,7.0,43.0,04B,1194206.0,1854034.0,2024,05/17/2025 03:40:52 PM,41.754402149,-87.563858893,"(41.754402149, -87.563858893)"
13441563,JH240024,04/26/2024 04:15:00 PM,032XX W 26TH ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,GAS STATION,False,False,1032,10.0,25.0,30.0,11,1155361.0,1886557.0,2024,12/21/2024 03:40:46 PM,41.844514992,-87.705343247,"(41.844514992, -87.705343247)"
13437937,JH205499,03/29/2024 10:30:00 AM,103XX S MICHIGAN AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,512,5.0,9.0,49.0,26,1178924.0,1836263.0,2024,12/21/2024 03:40:46 PM,41.705997732,-87.620401453,"(41.705997732, -87.620401453)"
13624023,JH460122,10/07/2024 11:15:00 AM,003XX S ASHLAND AVE,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,False,False,1231,12.0,34.0,28.0,06,1165801.0,1898656.0,2024,05/17/2025 03:40:52 PM,41.877499852,-87.666685333,"(41.877499852, -87.666685333)"
13526775,JH343617,07/12/2024 10:00:00 AM,016XX N WOLCOTT AVE,1570,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,False,False,1434,14.0,32.0,24.0,17,1163433.0,1910872.0,2024,05/17/2025 03:40:52 PM,41.911071647,-87.675035834,"(41.911071647, -87.675035834)"
13692219,JH542855,12/14/2024 06:30:00 AM,072XX S EMERALD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,732,7.0,6.0,68.0,07,1172595.0,1856945.0,2024,11/02/2025 03:41:09 PM,41.762893404,-87.642970268,"(41.762893404, -87.642970268)"
13606294,JH438813,09/03/2024 09:40:00 PM,035XX W DICKENS AVE,0560,ASSAULT,SIMPLE,RESIDENCE,True,True,1413,14.0,26.0,22.0,08A,1152627.0,1913731.0,2024,05/17/2025 03:40:52 PM,41.919137718,-87.714657751,"(41.919137718, -87.714657751)"
13520673,JH336396,07/06/2024 10:27:00 PM,066XX W 65TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,812,8.0,13.0,64.0,08B,1133260.0,1860680.0,2024,05/17/2025 03:40:52 PM,41.773918817,-87.787055371,"(41.773918817, -87.787055371)"
13628813,JH466076,10/12/2024 04:00:00 AM,006XX N FRANKLIN ST,0810,THEFT,OVER $500,BAR OR TAVERN,False,False,1831,18.0,42.0,8.0,06,1174211.0,1904618.0,2024,05/17/2025 03:40:52 PM,41.893676531,-87.635628328,"(41.893676531, -87.635628328)"
13484064,JH291663,06/04/2024 09:45:00 AM,020XX S PEORIA ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,1235,12.0,25.0,31.0,08B,1170901.0,1890459.0,2024,05/17/2025 03:40:52 PM,41.854896434,-87.648199814,"(41.854896434, -87.648199814)"
13637572,JH472876,10/18/2024 10:12:00 AM,001XX E 13TH ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,132,1.0,34.0,33.0,07,1177693.0,1894487.0,2024,05/17/2025 03:40:52 PM,41.865798104,-87.623148171,"(41.865798104, -87.623148171)"
13613334,JH447447,09/28/2024 11:11:00 AM,024XX E 74TH PL,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,APARTMENT,False,False,334,3.0,7.0,43.0,15,1194105.0,1856027.0,2024,05/17/2025 03:40:52 PM,41.759873573,-87.564163718,"(41.759873573, -87.564163718)"
13468131,JH273282,05/21/2024 06:35:00 PM,014XX W 47TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,924,9.0,15.0,61.0,07,1167669.0,1873585.0,2024,05/17/2025 03:40:52 PM,41.808662657,-87.660547675,"(41.808662657, -87.660547675)"
13442391,JH241205,04/27/2024 04:50:00 PM,008XX W ADDISON ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER (SPECIFY),False,False,1923,19.0,44.0,6.0,26,1169826.0,1924123.0,2024,12/21/2024 03:40:46 PM,41.947295978,-87.651162974,"(41.947295978, -87.651162974)"
13336804,JH113751,01/11/2024 03:19:00 PM,015XX N KINGSBURY ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1822,18.0,27.0,8.0,06,1169282.0,1910606.0,2024,12/21/2024 03:40:46 PM,41.910216533,-87.653556471,"(41.910216533, -87.653556471)"
13471687,JH277093,05/21/2024 10:00:00 AM,007XX N ST LOUIS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1121,11.0,27.0,23.0,14,1152917.0,1904612.0,2024,05/17/2025 03:40:52 PM,41.894108595,-87.71383422,"(41.894108595, -87.71383422)"
13424702,JH219799,04/10/2024 01:58:00 PM,081XX S MARSHFIELD AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,614,6.0,17.0,71.0,04A,1166756.0,1850831.0,2024,12/21/2024 03:40:46 PM,41.746242343,-87.664545411,"(41.746242343, -87.664545411)"
13679319,JH527023,12/01/2024 09:30:00 AM,035XX W 38TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,False,True,911,9.0,12.0,58.0,14,1153441.0,1878842.0,2024,11/02/2025 03:41:09 PM,41.823382365,-87.712593985,"(41.823382365, -87.712593985)"
13564916,JH389323,08/15/2024 03:50:00 PM,015XX W JARVIS AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,2422,24.0,49.0,1.0,06,1164751.0,1949131.0,2024,05/17/2025 03:40:52 PM,42.016028064,-87.669104413,"(42.016028064, -87.669104413)"
13401999,JH192036,03/18/2024 08:19:00 AM,003XX W 102ND PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,511,5.0,9.0,49.0,08B,1175841.0,1836963.0,2024,12/21/2024 03:40:46 PM,41.707988118,-87.631670255,"(41.707988118, -87.631670255)"
13503880,JH316291,06/22/2024 05:15:00 AM,063XX W GRAND AVE,031A,ROBBERY,ARMED - HANDGUN,GAS STATION,False,False,2512,25.0,36.0,19.0,03,1133548.0,1914797.0,2024,05/17/2025 03:40:52 PM,41.922419249,-87.784732267,"(41.922419249, -87.784732267)"
13379912,JH165628,02/25/2024 07:10:00 PM,114XX S HALSTED ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,2233,22.0,21.0,49.0,26,1173036.0,1828908.0,2024,12/21/2024 03:40:46 PM,41.685946223,-87.642178978,"(41.685946223, -87.642178978)"
13694087,JH545303,12/16/2024 12:40:00 PM,071XX S MORGAN ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,True,False,733,7.0,17.0,68.0,08B,1170879.0,1857445.0,2024,11/02/2025 03:41:09 PM,41.764303087,-87.649245116,"(41.764303087, -87.649245116)"
13578016,JH405118,08/27/2024 07:30:00 PM,004XX S FRANKLIN ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,122,1.0,34.0,32.0,06,1174386.0,1898413.0,2024,05/17/2025 03:40:52 PM,41.876645737,-87.635171022,"(41.876645737, -87.635171022)"
13411516,JH203782,03/27/2024 08:40:00 PM,048XX W 45TH ST,5112,OTHER OFFENSE,GUN OFFENDER - DUTY TO REPORT CHANGE OF INFORMATION,STREET,True,False,814,8.0,22.0,56.0,26,1144865.0,1874365.0,2024,12/21/2024 03:40:46 PM,41.81126252,-87.74416916,"(41.81126252, -87.74416916)"
13562808,JH386571,08/01/2024 04:00:00 PM,006XX E OAKWOOD BLVD,0460,BATTERY,SIMPLE,STREET,False,False,214,2.0,4.0,38.0,08B,1181104.0,1878807.0,2024,05/17/2025 03:40:52 PM,41.822693058,-87.611110416,"(41.822693058, -87.611110416)"
13647535,JH488553,10/29/2024 05:00:00 PM,067XX W 64TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,812,8.0,13.0,64.0,07,1132493.0,1861333.0,2024,05/17/2025 03:40:52 PM,41.77572411,-87.789851981,"(41.77572411, -87.789851981)"
13456754,JH258974,05/11/2024 06:30:00 AM,012XX W NORTH SHORE AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,2432,24.0,49.0,1.0,02,1166706.0,1944590.0,2024,12/21/2024 03:40:46 PM,42.003525639,-87.662041675,"(42.003525639, -87.662041675)"
13664205,JH507579,11/14/2024 01:13:00 AM,030XX W 36TH ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,OTHER COMMERCIAL TRANSPORTATION,False,False,911,9.0,12.0,58.0,06,1156784.0,1880607.0,2024,11/02/2025 03:41:09 PM,41.828158813,-87.700281965,"(41.828158813, -87.700281965)"
13521927,JH337982,07/08/2024 08:00:00 AM,012XX N STATE PKWY,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,1824,18.0,2.0,8.0,06,1176070.0,1908457.0,2024,05/17/2025 03:40:52 PM,41.90416925,-87.628685126,"(41.90416925, -87.628685126)"
13356336,JH137743,02/01/2024 04:30:00 PM,034XX S DR MARTIN LUTHER KING JR DR,0810,THEFT,OVER $500,STREET,False,False,211,2.0,4.0,35.0,06,1179476.0,1882211.0,2024,12/21/2024 03:40:46 PM,41.832071291,-87.616978684,"(41.832071291, -87.616978684)"
13509030,JH322632,06/26/2024 05:40:00 PM,033XX N NARRAGANSETT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1632,16.0,36.0,17.0,08B,1133109.0,1921700.0,2024,05/17/2025 03:40:52 PM,41.941369575,-87.786183451,"(41.941369575, -87.786183451)"
13653761,JH496091,10/28/2024 07:00:00 PM,010XX N LA SALLE DR,500E,OTHER OFFENSE,EAVESDROPPING,APARTMENT,False,False,1824,18.0,2.0,8.0,26,1174949.0,1907198.0,2024,05/17/2025 03:40:52 PM,41.900739686,-87.632840569,"(41.900739686, -87.632840569)"
13462197,JH263281,05/14/2024 03:35:00 PM,044XX W IRVING PARK RD,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,False,False,1731,17.0,30.0,16.0,14,,,2024,05/16/2025 03:41:35 PM,,,
13662378,JH506405,11/13/2024 01:25:00 PM,046XX N WESTERN AVE,0460,BATTERY,SIMPLE,RESTAURANT,False,False,1911,19.0,47.0,4.0,08B,1159528.0,1930899.0,2024,11/02/2025 03:41:09 PM,41.966108362,-87.688828331,"(41.966108362, -87.688828331)"
13611323,JH445253,09/09/2024 12:00:00 AM,002XX W CHICAGO AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,False,False,1823,18.0,27.0,8.0,05,1174456.0,1905681.0,2024,05/17/2025 03:40:52 PM,41.896587991,-87.634696746,"(41.896587991, -87.634696746)"
13558175,JH381245,08/08/2024 07:48:00 AM,069XX S MERRILL AVE,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,331,3.0,5.0,43.0,08A,1191744.0,1859337.0,2024,05/17/2025 03:40:52 PM,41.769014078,-87.572709347,"(41.769014078, -87.572709347)"
13575352,JH401874,08/25/2024 07:00:00 PM,078XX S DOBSON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,624,6.0,8.0,69.0,14,1184581.0,1853194.0,2024,05/17/2025 03:40:52 PM,41.752327918,-87.599157274,"(41.752327918, -87.599157274)"
13573820,JH399988,08/24/2024 05:00:00 AM,058XX N MOZART ST,0820,THEFT,$500 AND UNDER,STREET,False,False,2011,20.0,40.0,2.0,06,1156298.0,1938473.0,2024,05/17/2025 03:40:52 PM,41.986957869,-87.700498748,"(41.986957869, -87.700498748)"
13370482,JH154290,02/16/2024 09:20:00 AM,026XX N PARKSIDE AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,2514,25.0,30.0,19.0,03,1138254.0,1917218.0,2024,12/21/2024 03:40:46 PM,41.928978822,-87.767381984,"(41.928978822, -87.767381984)"
13621649,JH457438,10/05/2024 11:17:00 PM,093XX S BURNSIDE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,633,6.0,8.0,44.0,14,1182385.0,1842695.0,2024,05/17/2025 03:40:52 PM,41.723568614,-87.607529057,"(41.723568614, -87.607529057)"
13480792,JH288611,06/02/2024 04:00:00 AM,057XX S MARYLAND AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,235,2.0,5.0,41.0,04B,1182885.0,1867037.0,2024,05/17/2025 03:40:52 PM,41.790353984,-87.604942686,"(41.790353984, -87.604942686)"
13618407,JH453523,10/02/2024 10:30:00 PM,015XX W MADISON ST,0330,ROBBERY,AGGRAVATED,STREET,False,False,1224,12.0,34.0,28.0,03,1166294.0,1900109.0,2024,05/17/2025 03:40:52 PM,41.881476477,-87.66483362,"(41.881476477, -87.66483362)"
13421570,JH215945,04/07/2024 12:40:00 PM,070XX S CHAPPEL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,331,3.0,5.0,43.0,08B,1191094.0,1858758.0,2024,12/21/2024 03:40:46 PM,41.767441006,-87.575110601,"(41.767441006, -87.575110601)"
13561070,JH384722,08/12/2024 02:35:00 AM,062XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,311,3.0,20.0,40.0,08B,1178263.0,1863570.0,2024,05/17/2025 03:40:52 PM,41.780946398,-87.621995369,"(41.780946398, -87.621995369)"
13665281,JH509903,11/16/2024 08:50:00 AM,044XX N BROADWAY,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1913,19.0,46.0,3.0,06,1168469.0,1929861.0,2024,11/02/2025 03:41:09 PM,41.963070794,-87.655984213,"(41.963070794, -87.655984213)"
13348248,JH128070,01/25/2024 05:30:00 PM,012XX W GARFIELD BLVD,0820,THEFT,$500 AND UNDER,VACANT LOT / LAND,False,False,713,7.0,16.0,67.0,06,1168814.0,1868168.0,2024,12/21/2024 03:40:46 PM,41.79377313,-87.656504515,"(41.79377313, -87.656504515)"
13385611,JH172414,02/28/2024 09:00:00 PM,070XX S MERRILL AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,331,3.0,5.0,43.0,03,1191765.0,1858563.0,2024,12/21/2024 03:40:46 PM,41.766889653,-87.572657463,"(41.766889653, -87.572657463)"
13484574,JH291967,06/04/2024 01:50:00 PM,117XX S MICHIGAN AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,532,5.0,9.0,53.0,04B,1178939.0,1827284.0,2024,05/17/2025 03:40:52 PM,41.681357737,-87.620618587,"(41.681357737, -87.620618587)"
13354429,JH135384,01/31/2024 05:45:00 PM,056XX N ST LOUIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1711,17.0,39.0,13.0,08B,1152032.0,1937236.0,2024,12/21/2024 03:40:46 PM,41.983648896,-87.716222029,"(41.983648896, -87.716222029)"
13580366,JH408050,08/14/2024 05:00:00 PM,055XX W DIVERSEY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,2514,25.0,31.0,19.0,11,1138774.0,1918063.0,2024,05/17/2025 03:40:52 PM,41.931288158,-87.765450553,"(41.931288158, -87.765450553)"
13680224,JH528114,12/02/2024 12:00:00 AM,108XX S VINCENNES AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,2212,22.0,19.0,75.0,06,1168033.0,1832649.0,2024,11/02/2025 03:41:09 PM,41.696320837,-87.660386972,"(41.696320837, -87.660386972)"
13633577,JH471782,10/17/2024 12:30:00 PM,009XX N WESTERN AVE,0460,BATTERY,SIMPLE,RESTAURANT,False,False,1212,12.0,36.0,24.0,08B,1160231.0,1906409.0,2024,05/17/2025 03:40:52 PM,41.898891657,-87.68692243,"(41.898891657, -87.68692243)"
13477319,JH284319,05/29/2024 10:14:00 PM,029XX W MEDILL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,1414,14.0,1.0,22.0,14,1156437.0,1915464.0,2024,05/17/2025 03:40:52 PM,41.923816929,-87.700612323,"(41.923816929, -87.700612323)"
13564806,JH388848,08/15/2024 01:00:00 AM,107XX S PERRY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,513,5.0,9.0,49.0,14,1177505.0,1833721.0,2024,05/17/2025 03:40:52 PM,41.699054245,-87.625674197,"(41.699054245, -87.625674197)"
13518073,JH332800,07/03/2024 11:45:00 AM,071XX S GREENWOOD AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),False,False,324,3.0,5.0,69.0,06,1184785.0,1857960.0,2024,05/17/2025 03:40:52 PM,41.765401509,-87.598260474,"(41.765401509, -87.598260474)"
13517081,JH332161,07/03/2024 04:57:00 PM,031XX W LOGAN BLVD,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,1411,14.0,35.0,22.0,26,1154813.0,1917259.0,2024,05/17/2025 03:40:52 PM,41.928775278,-87.706531338,"(41.928775278, -87.706531338)"
13538991,JH358648,07/23/2024 03:50:00 PM,088XX S BURLEY AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,424,4.0,10.0,46.0,05,1199203.0,1847014.0,2024,05/17/2025 03:40:52 PM,41.735014671,-87.545782327,"(41.735014671, -87.545782327)"
